,roberta_neg,roberta_neu,roberta_pos
eea9145f1b,3.1450453,-0.6468847,-2.5594153
49ec0f5742,-2.4227123,-0.8438095,4.223164
7b65e54ea9,2.0046537,-0.11447053,-1.9465836
80832ca578,-3.1294203,-0.16906582,3.8675275
be226efbd2,-2.66814,1.8402102,0.83739126
0b581d3f9f,-1.4828088,2.3607154,-0.77493095
1973abbb06,-0.07427494,0.45325238,-0.26725826
7c6b2e810a,-0.014654737,1.3807149,-1.405501
ab07a3fe36,2.3255503,-0.10192394,-2.1406918
b8d1e767b2,-0.9192029,0.6058329,0.39876416
efba862a1b,-0.79619086,0.36553532,0.7414268
d109999477,-2.4716945,2.175705,0.4447947
cf64d19714,-2.1323962,-0.99303806,4.0920386
cc153c2a35,-2.0681014,1.3248708,1.0013644
c5556624b0,-1.1277459,0.06089972,1.28161
f46d274a8b,2.5347252,0.0048414916,-2.6027315
910a250227,0.44661528,0.11159937,-0.42798144
ab52225ed8,2.858899,-0.6085565,-2.2267795
f40d533a23,-1.442009,1.1711764,0.5530615
c336250f8f,0.24563456,0.86078286,-1.0134617
f23c1c4255,2.7943134,-0.21061279,-2.3730772
896289196c,-0.77840865,1.1516908,-0.41049087
02624773ca,-1.625558,0.47770548,1.4866322
31a107dbcf,-1.7028937,0.3436697,1.6661767
eabaf375f4,-1.7669306,1.9047366,0.003995903
51313cb3fd,-3.6066363,1.4799242,2.1274648
42ebd9099d,2.5979462,-0.03950277,-2.4948702
6ac3031bc9,2.0430057,-0.1515788,-1.851169
666f836b32,-1.0231242,1.4764265,-0.3488672
6e41749ac7,1.3851603,0.7214415,-2.010025
98f836e4b6,2.347186,0.09911175,-2.5033321
88b6d952b6,1.1471281,0.1696211,-1.3367791
f6d56869b1,0.21929175,0.07996746,-0.18498105
58272bcdb4,0.26418757,1.1364411,-1.18463
5ded2a1364,-1.8314159,2.1313791,-0.13707808
6612e42b28,-1.8653791,1.5738876,0.5191453
c10ae302bc,0.22380456,0.5964548,-0.71371466
980578403b,-2.9193354,1.2440683,1.9880089
de0673a07d,-1.974119,0.40548295,1.9600991
dc0f5bca14,-2.0167916,2.0808249,0.1810391
787df2fd0f,-2.089201,-0.09762389,2.8182688
36f885a911,1.9599336,-0.25243258,-1.7471708
acf54fad30,0.06699318,0.40363503,-0.34429678
8b0054a807,2.7204046,-0.04316923,-2.682838
4bc7d627ad,-1.5528033,1.4872689,0.056161515
6bdd5e9d7e,-1.6976473,1.7604358,-0.18917117
af706b4c58,-3.232886,0.94778633,2.4951992
4987043fd4,2.0643365,0.16777527,-2.2193985
e7f2b44a1f,1.5699773,0.08128518,-1.6782098
cc53e85d21,-2.85549,-0.5708524,4.124426
9508bfc99f,3.1738908,-0.6628131,-2.75256
3ba9e80d1d,-0.56619567,1.5150054,-0.7786046
300c739684,-2.4355946,-0.06316827,3.3882341
e056f0a268,-2.1351242,1.7583952,0.52075946
a050668b78,0.17581804,0.010206146,-0.092060186
887e90ff88,1.5172975,0.49498773,-1.7562758
047abbd04e,-0.9062468,1.0708959,0.15919125
b6d5af9406,1.361147,0.28155792,-1.6959358
fd34ad6207,-0.54244393,0.9136527,-0.14529309
278c0dceeb,2.8880439,-0.62628096,-2.2245388
b6f66e0621,-2.94128,0.2132666,3.1568527
1853fae31c,-0.7919606,1.4922608,-0.716456
87c799a397,-0.18829262,0.3784973,0.0024715737
4bc4d97503,2.119997,0.09009691,-2.080165
d11816c1c7,-0.6573775,0.5548115,0.19278666
0fe8023456,0.8722392,0.5773134,-1.428285
a9b19af9ee,-0.9520949,-0.18834706,1.6798309
6d65d9dc54,-2.3473449,-0.0681223,2.9622278
5f91766356,1.0994968,0.48230124,-1.5288943
62c9a90f1d,-2.428878,1.7197196,0.77799666
2d5b920414,-0.8019939,1.7018666,-0.62416726
b96b9ecc3c,-2.6169443,-0.27982754,3.4870338
a0e8168015,-1.8796935,1.7450435,0.1454438
4f9ee6208c,-2.3084843,1.3824039,1.2378887
e5339e66dc,-2.1416302,-0.7369138,3.7230844
7811012154,1.6572425,0.3421138,-1.868453
2d361cdd4d,-2.711226,0.9844823,2.3261175
eeb047e369,-0.8343547,1.1685524,-0.039402895
f7378bc34c,2.6804283,-0.18858694,-2.2722049
d682402e60,-2.524893,-0.11266643,3.3169234
2983528f77,-2.747612,1.1980228,1.9931953
4bb00e884a,1.5707686,-0.06602548,-1.5093181
4e4e9c3802,-2.553561,1.2031634,1.4354712
fc6128f4e5,1.0231583,0.33405113,-1.3686528
bed26c1d7f,-2.2748966,-0.73225045,3.8956726
b6262b919a,-1.2295246,-0.25919825,2.0232978
61eae11e5e,-2.1120348,0.8050585,1.6306096
536116702e,-2.88363,-0.30626673,3.9668846
1ee5496252,-1.8490725,1.6164083,0.38788444
baeb21b26f,1.3256693,0.3276978,-1.6638831
d8f4aefacc,-1.8695852,1.9824393,-0.089216135
1f7717fc7a,-2.085929,1.2723234,0.9241632
70932f6376,-2.4542341,-0.4705267,3.5908813
eba3cee9be,-2.8651881,-0.35514402,3.8717012
a5e47d75c0,0.6642233,0.71794814,-1.31836
10b36df3e0,2.094347,0.4047038,-2.37416
c027e514d7,0.83877856,0.38272673,-1.2766361
3dbb8c1489,-2.6865368,-0.09304011,3.582479
b8c518e02d,-3.1789384,0.55829525,2.998052
eeff416e05,-0.6450315,1.6906135,-1.0768274
a267dfc19a,-0.65401816,1.3768861,-0.70619774
3d1d381278,2.9897642,-0.30131316,-2.607198
8d36ad290b,-0.8820451,1.9789113,-0.9815513
bf6727bf27,-2.0888095,0.8447343,1.3136778
3864a39777,-3.2677321,1.7527485,1.3457447
e84aa8b193,-0.02944969,0.5809391,-0.4318653
defc8b34af,0.06426667,0.41846883,-0.4563895
4e43ad756c,1.2664862,0.6931771,-1.9806119
0f22984306,0.5563672,0.22489636,-0.6709402
ee9eaed59b,-1.43677,1.7127745,-0.33354393
6dc625db0d,-2.6231537,-0.65709394,4.1109824
671f6900a9,-1.5341868,1.8412005,-0.5167131
0e0424c9bd,0.5066882,0.8059757,-1.3380052
e6c2edcb0b,-2.1105223,-0.16011745,2.7227435
9b210c4a6f,-2.717271,-0.11560495,3.5480394
4d461bba2e,0.866357,0.5440926,-1.4101926
b733d36b6e,0.09445873,0.6404309,-0.50891495
68c674acdb,3.2418742,-0.7555725,-2.4779458
6cadda7b98,-2.9617546,-0.12245812,3.5727253
79a28b1ac7,-2.3054957,0.78095984,1.8363701
92d94fa045,-3.0866406,0.89049006,2.4971356
05a1b09ce9,-1.5138688,0.26452667,1.5045274
e6b01d5777,-0.6136389,-0.04153327,1.3284847
2c4b87059b,0.26276112,0.42388767,-0.6925294
8c5e613c41,1.6220087,0.46339804,-2.1862137
6c31bc1182,-1.9582561,-1.0646827,4.0743556
5f4e052208,-1.6378632,1.699286,-0.09759105
8485d5828e,1.001935,0.6936363,-1.8034782
3735770b07,-0.38121134,0.7467193,-0.24020123
4c395ff61b,2.7839785,-0.4175228,-2.3155293
cb673d84af,2.0660884,-0.20599286,-1.7206076
4ad37ac5b7,-1.9972038,0.5140538,1.6820172
929b5c888c,1.144743,0.8161347,-1.8324661
fa959f2dd3,0.9337878,0.30979925,-1.1625377
78d89e7c64,0.1531474,0.889637,-0.9694276
127ee02f19,3.2665918,-0.4832421,-2.6543436
f6c69d962e,-1.8839536,-0.7260668,3.4427476
4a653d8227,-2.7289233,0.18679489,3.078083
35eb97a484,0.48783785,0.75368595,-1.2217495
55441697a6,1.0999153,0.15630165,-1.146881
49a1fc4061,-3.077846,0.8690839,2.457324
2e49927901,-2.9856298,-0.19394928,3.806097
f85c7e5ead,1.4147055,0.27558923,-1.6916707
6033018ee4,0.43986458,0.4135546,-0.8673752
0c35e093bd,-3.4313645,0.8565289,3.0385556
7069dd2486,1.73632,0.5059176,-2.01671
7a78bcf308,1.3774873,0.34292018,-1.6304291
894e948ead,-1.8017397,0.36799264,1.7262969
fa89412e2a,-2.8351007,-0.22687083,3.6487343
12b2075369,1.6201185,-0.10675045,-1.6244966
0d77390e74,-2.7485561,-0.51850224,3.881609
8f3fc77f66,-0.2856143,1.1049283,-0.64052206
df0f568747,1.6571898,0.37814075,-1.8815314
67a5d0a19c,-2.9659228,-0.3034793,3.832583
0435d42f80,0.36826864,0.16772468,-0.4471285
1e633e1874,0.5163148,1.1120813,-1.752998
81950f02a4,-2.4755788,-0.6773726,4.060061
0b8b37ba52,-0.16267589,1.0829659,-0.7842549
aeb0593edf,2.0560007,0.054551765,-1.9575619
e09f5b6b95,0.41217083,1.1052487,-1.3640316
f60dbc9737,-2.6137292,-0.6459681,4.0473137
e0e9cb3902,1.6576579,0.38021165,-2.122377
3ec9a1578c,0.31517357,0.9044534,-1.2894515
349251e2a4,0.4677816,0.8354949,-1.2141689
07c4438a0a,0.98507553,0.5916647,-1.5213495
441e2a5a82,-2.0251071,-0.8354539,3.757989
09140327f6,-0.25698486,0.08920321,0.35642314
2fadf73014,2.8619494,-0.21978049,-2.6234388
ef5ba215b6,-1.1003481,0.73881805,0.4488699
440e8fc447,1.7718632,-0.3447386,-1.4226555
7eb1620dec,-1.3061631,0.92075825,0.32220903
bdc7de6846,-0.43227878,1.492727,-0.9454384
d2565af489,-2.2576017,-0.8609984,4.075993
4ed4f2fce6,0.41828665,0.29974562,-0.618227
ecc58c9428,-2.5205503,2.0590067,0.5705621
915ce84b4b,-0.030338518,0.26476282,-0.05862852
4d194d770c,0.06094161,0.7122165,-0.76489
eed1736183,0.9724136,0.19620945,-0.9526075
13ca815d01,-0.7418762,1.4170997,-0.65402377
48a90031bd,-0.17411122,0.5055041,-0.12620884
1c14b45cee,0.19645366,0.85143405,-0.9978932
242de9277c,-3.096211,-0.012612052,3.5832996
b287d39fb3,-2.4014254,1.0636814,1.505809
986073590,1.515691,0.1335839,-1.7255193
081ac56240,1.2676594,0.42265582,-1.7036034
095410237d,-2.2016087,-0.99844384,4.1341786
3cf6817f75,-0.14370574,0.61204064,-0.23774901
edd38781e4,1.5663464,0.174244,-1.8144797
d664f99182,-0.41845798,0.6752036,-0.15895075
e8ddfa3959,-2.9386785,0.11464484,3.3430986
502aa24ca7,-3.3110757,0.84809285,2.6729515
3861b033fb,-1.4624591,1.5454801,-0.12572995
86a28f67e9,-0.6650452,1.5686674,-0.93696296
83c92f835b,1.6615181,0.031216942,-1.6076647
8d138ab15b,1.3475003,0.044433527,-1.3876661
9e8665abc5,0.9309475,0.3333454,-1.2372497
d4623c0bd6,-1.6190895,0.91990787,1.0538949
75ca238abe,2.4126801,-0.21448173,-2.0325506
ec8507eef4,-2.9790816,0.7357011,2.6347601
65c1831198,-0.57255,0.01047769,0.9564808
dcb745bcf2,0.6120443,0.7933097,-1.2357067
cb1a68137c,-2.4657037,0.9480622,1.6637274
a4d578eeb1,-1.6851587,1.3581398,0.3979105
64cf7657b9,-0.8685942,1.8394192,-0.8631147
650fcedd22,-3.736279,1.2612832,2.8310926
0e0b4a2960,-1.2781458,0.6444477,0.6490609
106a999786,-1.5703537,1.6420734,0.120270275
6c18eab109,0.85925376,0.5531798,-1.3676215
d792349406,1.9259429,0.089711554,-1.9165717
dbdbe24969,-3.073122,0.078847356,3.3834493
5a3c9bf459,0.97002643,0.36476356,-1.286389
f61861742c,-2.6593761,0.44213003,2.5427923
2a69a25949,-1.1053967,1.870295,-0.635924
8d02587ab0,-0.3201492,1.0877056,-0.6985654
6940969fb4,2.7244768,-0.55965567,-2.0664353
06aaa8e680,-1.9923275,-0.015581183,2.4376702
f4052e9331,-1.8976818,1.2942326,0.6022708
35f539ffa8,2.2395363,0.19621323,-2.3374007
736f2bd7b6,-1.5103297,1.8399515,-0.24200824
35e15c616c,0.6819827,1.2631253,-1.9572728
4104064854,0.2190271,1.1283996,-1.3973664
d5c25dbc63,-1.6824152,0.4325233,1.4335113
34b7f333cb,-2.1217537,-0.3328281,3.0412974
bdf9453e5e,-0.25740686,0.6543425,-0.099372394
6c409292ce,-2.2913227,2.161983,0.07907043
ee89b16825,-2.4494314,-0.34738827,3.4723234
9f0147e874,-0.36614713,1.6063137,-1.0944105
1962233e5d,3.150819,-0.42633998,-2.852056
f2d120c26e,1.1343669,0.5897157,-1.8750196
10c841e57b,-1.9452188,1.8253233,-0.1612933
5aa568e0a4,-2.1825352,0.82554305,1.6423577
2c9aebcb01,-1.0562633,1.1312866,0.15262794
101a8b583a,3.0656447,-0.5014818,-2.5431762
e01eb1cf88,-3.0410533,0.10341478,3.4934828
7017d6c8cf,-2.743946,-0.44315434,3.9138706
4793312f15,-2.4123542,1.5199815,0.902567
ed539778c1,-1.4525683,0.63840324,1.0287961
198854f289,1.4973648,0.70103395,-1.9260354
d1aa96a414,-3.0738754,1.1785946,1.9837109
92fe747a96,-2.8560581,0.11288829,3.2303813
2.08E+12,-1.465183,0.5762041,1.1404767
784fbab498,-0.9456973,1.9390785,-1.1850493
a3dff88c1d,0.9335974,0.35675913,-1.326953
1977ce206b,0.90589935,0.48899347,-1.5211159
21c6854561,2.6246917,-0.15872823,-2.4769244
eb9b4d2431,-2.6304522,-0.5198208,3.9425461
0b3b751482,-2.8559215,-0.06422408,3.533245
932af12853,-2.9100392,-0.16895448,3.7616763
aacd4d0c3f,-2.3835444,-0.66314334,3.907282
ee35fcd036,-1.2614588,1.861823,-0.65345186
44daf50a02,-2.7984962,1.3268478,1.7488297
7623079330,-2.5908499,-0.58544594,4.0238953
e64b0cc77d,0.44815883,0.8655832,-1.1538756
780ee451f1,-2.7143917,-0.3102718,3.8094287
59ee5ff2f9,1.6143854,0.115579665,-1.5972092
001e4be1ab,-2.1216497,1.9190061,0.38632995
363460c8f4,0.45915937,0.7836547,-1.2868807
5be8565b8d,2.9782357,-0.45094854,-2.3027515
ecaa478ef4,1.0988758,0.457927,-1.612318
acdbccaeeb,-0.35830545,1.631583,-1.4946952
fc28b797bb,-2.5201454,1.5912188,0.8975135
5a8f396cb2,-3.2942276,0.17406072,3.5673547
06a6314076,3.0482354,-0.6751068,-2.3667812
82ea51ab18,-0.51413196,1.2302382,-0.546869
895cec1c48,-1.5860124,0.8470161,1.0066142
8fb50df8d2,-2.5363927,-0.58668095,3.794311
37fa199c50,0.83332103,0.30086774,-0.97006786
121b9c13c2,-3.2009516,-0.022849932,3.6279233
451880b8a6,-0.2936056,0.5563032,-0.10272438
c08a90abbd,-2.121058,-1.0152842,4.0922933
23dad0b69f,3.109837,-0.51808465,-2.6000898
470f2669c4,-1.3815247,0.89550495,0.7282822
53aae02026,0.33348837,0.9270574,-1.1955808
ec946f285d,1.7552022,0.11410931,-1.6280626
0b25a31b7e,-1.3147732,1.789885,-0.3715355
d2a3207aae,0.68909365,0.11255899,-0.6068445
5dbb7ae2a3,-1.392445,-0.13251689,2.1683698
151779dfad,-0.6765329,0.2044097,0.6489142
c4393e4cba,-2.6652603,-0.7441074,4.2201896
88051e4bea,-3.0494075,-0.15602238,3.8318763
845495ffac,-2.213645,0.0011000335,2.790111
241afcd4ec,-1.7540065,2.0980566,-0.30193514
eb85ce805d,-1.552218,0.8457273,0.7530821
a04227ef4e,1.2275563,0.27295786,-1.468608
98c11bdba8,-0.7662641,0.3842634,0.746707
11634e3bf7,-0.7033429,1.718688,-1.1440378
944cb46d62,-1.6018168,0.26837558,1.845266
c9dfbf4275,-2.762663,0.40376353,2.7125192
1c2a41d71e,-3.5516891,0.46039253,3.5941179
c5d1af4ed5,-2.173138,1.6751871,0.67360866
8c582b0575,-1.5599219,0.35654074,1.5483588
db331541b6,-2.9985013,0.94524425,2.2660592
82c72d7fd0,2.3373837,0.11813559,-2.459536
ade8ce79b8,-0.3816315,1.2783444,-0.8724864
80d96cab37,-2.3153007,0.95091337,1.5230932
2a054d9205,-1.7530646,1.138643,1.0087688
2f8250d0df,1.1124029,0.3297292,-1.3910497
0c83190ad8,-2.3031337,0.39169574,2.5127249
7ebaf21cf7,-2.5143266,1.0209723,1.6443189
cabf8f9dea,0.27122465,1.0777664,-1.3910602
706a860942,1.1823418,0.56699675,-1.7953933
5de3c34293,-1.2479295,1.2441828,0.057108037
327f378bd9,1.2011168,0.6882954,-1.9608669
9d187014d5,-2.5724473,0.25156087,2.8091967
e4f5ac16a7,-0.6369572,1.7741089,-1.3379003
7120ebfa1b,-1.6971898,0.6848859,1.3734461
1b64ea8f30,-0.11551206,0.33842534,-0.09165733
954f523ded,-2.5619395,-0.026524656,3.021829
ed4b3d03eb,2.5123134,-0.22348881,-2.2070577
87187923db,1.7639208,0.20772038,-1.905645
bd13675621,-1.1389514,1.6931603,-0.43358657
e389e41385,-2.3692102,-0.03347642,2.7230246
88375a5f3e,1.0902324,0.19104455,-1.0943663
7257f9b2b0,-3.0914297,0.9202354,2.4740489
d80d99b28c,0.929248,0.5322644,-1.3498937
f6d3caf9ed,-0.04541683,0.9771769,-0.8532158
a00246028f,0.15555903,0.543241,-0.6120343
57f432f582,-2.5497532,-0.072742164,3.1180859
14193ff01c,-1.2697394,0.21642284,1.2662551
07a8205fee,-3.2109725,0.25264728,3.4308975
11e23ea0ed,-1.7664073,1.2511917,0.9538181
9198679ac1,2.6057472,-0.45940554,-2.0232954
348804d270,0.9290164,0.38308764,-1.1625464
dd7a9fb210,0.027902417,0.33687437,-0.09057898
839095ea38,-0.9583484,1.2575424,-0.30376408
fb10c20429,0.104179025,1.1784039,-1.2881875
f52e7e5a88,0.3683594,0.9021091,-1.1259173
db4a79059a,1.1803966,0.32646644,-1.5077682
9114d80bac,-0.054318916,0.53592443,-0.2921735
7674cfa90a,-1.296299,0.40063274,1.0877479
7dc87b5fc5,-2.3234272,-0.87527597,4.0607924
6328fd1b81,-3.0815916,0.13751008,3.464659
0473875c4a,1.9732327,0.2567467,-2.0855618
3709c4e1be,-2.6043584,-0.6886516,4.0609207
962ca0488f,1.3232695,0.46566993,-1.8686862
846d43bc8f,2.6583323,0.0027262121,-2.668508
aa6e04fee2,-1.8763583,0.94768083,0.8863988
b84d47c65f,-1.8644847,-0.41247225,2.7838876
646d1df036,-2.1355863,1.4547284,0.80669814
b00763f904,1.0300195,0.5610514,-1.538359
da60c4db48,-2.5007045,-0.23013726,3.3003058
ebecd8135f,-0.48016083,0.7104576,-0.015509769
5b584d38ff,-2.5813851,0.8914616,2.010669
eaf8a522e9,1.2744133,0.6873684,-1.8495135
4e38efebc2,1.9919908,0.19892132,-2.1372986
3195d34e5b,-2.726914,0.014513314,3.3863
8d2be5bfc8,0.9939174,0.46336365,-1.4710048
6788d6c565,-2.3772416,-0.34758133,3.549731
fd7434a0e9,-1.00846,1.8196257,-0.6525434
3e3496c6d4,-2.0108776,-0.15275824,2.629168
81defce8a3,-0.4051172,1.4340262,-1.1023077
62ed3d6141,0.10509767,0.02033699,-0.046850003
1219ed4a21,-2.3449607,0.43810087,2.1106377
9c90694664,0.9283399,0.59110904,-1.5417047
c35b8dbb8a,-2.2666423,-0.9840001,4.1950936
b39dbc6ee5,2.3312502,-0.30831563,-2.031293
3df0f721e1,0.08269413,0.18994348,-0.18040287
e9c8585ad1,0.55368996,0.433385,-0.7842896
2c9d5de236,-2.6902914,-0.3426627,3.6175244
f3912c1463,-2.4946647,-0.5093823,3.7916281
fc5aa0f34f,-2.8069959,-0.6089179,4.0016117
ce71d002ec,-3.2269497,0.1288008,3.5379395
dab7f56791,1.4458202,0.67547405,-2.1025364
4c1733246f,-1.3943307,0.6925864,0.7957747
cc1f8918df,-0.5169555,1.2108352,-0.7956073
76f0861133,-2.4114578,-0.86731815,4.1058927
074b2d89dd,-1.2844722,1.7980208,-0.48521695
398d591255,1.0004543,0.08145936,-1.0647418
f8d8ebaf8d,0.09333229,0.72805417,-0.7706586
a267c3e874,-2.2526884,1.7046411,0.7221933
c6e5884baa,-0.43824762,0.40908986,0.27069357
b1ddb9811e,0.544628,0.89463675,-1.4037853
e30721df0d,-3.3249454,0.7591915,2.8869352
ac4a84a76c,0.54177755,0.5886375,-0.96358705
959c593450,0.93617696,1.0380272,-1.8304366
f20074e0d0,-2.967724,0.4695239,2.6660085
259b075523,3.3475785,-0.75081146,-2.4426072
19365e33a0,-1.4230853,0.8750511,0.8459313
78b24a76c4,1.7549617,0.59792805,-2.4111338
00276ae6b1,-0.46818644,1.6125493,-1.3185803
3592e3ebc9,-2.6961951,-0.6489227,4.123961
79c57e46eb,0.51383895,0.35522813,-0.74933034
54eba9eb73,-2.792567,-0.572559,4.228304
e17302312e,1.1223869,0.21546838,-1.0837862
360af83c85,-2.7793336,-0.13851894,3.4472356
4331a46aba,0.47392768,0.24358104,-0.6394578
10502f22bf,-0.39938462,0.5823923,-0.15163109
6d7cbd206f,-2.348218,0.20871024,2.553996
5be9ccda69,2.1560626,-0.29970825,-1.8656183
0dc0eb905d,0.7483022,0.6358774,-1.583371
a29a76a54c,2.8627014,-0.18348278,-2.437636
63491134ab,1.2393014,0.84193486,-2.0673783
4fb2131d08,-2.525282,0.12439126,2.890119
2cec07986b,-3.1266496,2.3035197,0.8497162
5e84445c6a,2.8115647,-0.7163006,-2.0035229
fd5eece5b2,-2.642529,-0.31875128,3.5564551
7b88197891,1.9751141,0.032046974,-1.9617562
3ba8596881,1.9491287,0.0046111494,-2.0163505
ee6febbfb4,1.5815425,0.30803913,-1.8986536
fff97388cf,-3.1909077,0.3496381,3.2873125
e54c45018b,-2.5531106,-0.24059404,3.2038212
2a2c1635c8,0.53743523,0.20899257,-0.49226406
ca929837eb,3.105599,-0.5541789,-2.4670262
046af350ac,0.95112187,0.51385474,-1.6235757
19f108c62c,-0.038657453,0.9849098,-0.73544216
7a897c9999,-2.0219133,1.2109613,0.77946246
1aba7766ca,-3.2700052,0.48850995,3.2242563
575e4a89fe,-2.219543,-0.2050926,3.2578933
7e8212f5f2,2.0807574,0.036191523,-1.8330046
8800a2d912,-1.541131,-0.50266683,2.701095
e05fd863d4,0.5031703,0.7742783,-1.3654257
09a5b9b958,-0.8285575,1.4230808,-0.61302924
32b129dc3f,-3.0716004,0.07446584,3.4310107
b4031d0753,-2.0149784,0.7437172,1.7230736
e7a0f7ac99,-0.08074243,0.88834083,-0.66747713
a9da40eedd,2.0986395,0.12659232,-2.2960181
3c9419868b,-1.8900344,1.0262281,1.0971563
0d45e4e926,1.6071434,-0.012666002,-1.6354631
b667160840,-1.0812647,1.3430444,-0.08287808
587cf8a61e,-2.5354037,0.66837555,2.1079555
89ac21e1f6,2.0370927,-0.06941603,-1.9441845
6769efef8a,0.6816727,0.58545303,-1.247197
b1f6fb88d4,1.508797,0.6137842,-2.1645536
34a862a739,-2.8614454,-0.36128116,3.763446
5da03690bc,2.0145438,-0.1862878,-1.9665173
bc7b967aea,2.45549,-0.32802504,-2.1414132
9be622ea54,2.554458,-0.19649251,-2.285615
faee4563bd,-3.1054153,0.16303784,3.4090915
02baa25e55,1.2424709,0.4325779,-1.5977589
e162b84433,1.7176874,0.1948918,-2.033891
156816e845,0.7804656,0.24266396,-0.92862606
c13b15d9d1,1.6644634,0.3458178,-2.0135052
204d6510c6,3.0224414,-0.66681814,-2.3544154
fbd510ea84,1.9824257,0.3960318,-2.4191477
2793cbbfab,-3.3183966,0.52602774,3.0303068
490734b764,-2.7230515,-0.70277977,4.0892167
b106a248a9,2.6437516,-0.38548952,-2.2922935
9f9a4e2bb2,-0.019528996,0.8912197,-0.87823397
6e2c555beb,-2.405441,-0.44362247,3.5662074
838c1184b4,1.7721678,0.19216841,-2.023735
b04dcbb3be,1.6002744,0.5269022,-2.0652964
71c6b00c21,1.7121291,0.23728724,-1.7569307
81de3c6143,-0.20826307,0.13397081,0.26072246
bfb0644d9e,-1.5078065,-0.039977014,2.0435672
f02bdad05e,0.61109716,1.1997588,-1.9320521
f57f3b6265,0.02985682,0.25975966,-0.10079918
16a66e0b8c,0.9944379,0.46262395,-1.3486959
84c5b0a3f6,-2.624503,-0.2537927,3.3475075
83e576fd29,-0.36248368,0.6582884,-0.11333483
9946895c91,-2.1490626,0.004166782,2.7471547
49ec855925,0.33440185,0.5561434,-0.50764084
ee51d32074,-2.884233,0.9578606,2.1813147
ab5b510355,1.112607,0.54898643,-1.5146737
d64eec0d6c,0.22513184,0.52295035,-0.6979017
75b30e5358,-0.74614966,0.7650419,0.024525933
514b972ba8,2.1203127,-0.15176626,-1.9042693
bd90c840ea,-2.6103258,0.7009513,2.3428342
3ee7e1cbb0,1.3079373,0.1607718,-1.5498173
e5599343e7,-2.1819267,-0.29783672,3.0768318
0b20eef5b1,-2.2439268,-0.36019087,3.2482867
790af846a5,-0.61597455,0.580745,0.3692871
f6e3a6dd55,-2.7955384,0.718655,2.5237074
abc1500c46,0.27714175,0.25820524,-0.45097315
9d6fc9c77a,2.4723027,-0.18363623,-2.344975
73e548424b,1.5221683,0.59999967,-2.0491962
316d5aeaf6,-2.9501967,-0.25908107,3.909689
7907132523,-1.5891335,1.9074535,-0.005005546
43ee9d3c82,-0.5050533,1.2014585,-0.5716631
a584ebd602,-1.7689996,1.2880371,0.64634234
3d4b0a81a6,-0.33337685,0.9420793,-0.68616134
b303da170c,2.1757514,-0.109564885,-2.093654
9f7da3aa4a,-1.9347326,0.67209375,1.5559615
e22beff480,0.7375807,0.39084607,-0.986392
a6a3368db8,-3.5078788,0.38335317,3.4126182
389fc0d397,-0.8507585,1.9845948,-1.1312007
1bed6bec2a,-0.3022484,0.7519958,-0.45306846
1ca1423c00,-1.5210085,1.7259808,0.016111024
778c5660f8,-2.5812826,-0.28880167,3.5543327
9dfd003f1e,0.734678,0.7687048,-1.5964695
f61d7dbd8b,-2.467391,1.1567469,1.485224
f5d5f1fd33,0.9656404,0.5678383,-1.5180534
6be041409c,-1.4429431,1.8168247,-0.17034355
4c79259b5e,-0.5232019,0.81327164,-0.03774122
9cd32dbec4,0.77404386,0.8943147,-1.5963639
675ce92149,2.070769,0.12985574,-1.9980928
1d84094014,0.8247338,1.1111704,-2.048293
dc9685bc8a,1.4331434,0.44185334,-2.0307548
b7e17b2bde,-2.175644,1.4514033,0.942769
903cce2dcd,-2.5891366,1.0872805,1.7529842
1c1077af54,-0.28917614,-0.015078604,0.4832076
c625cee17b,-0.088770494,1.2261515,-1.3451511
6c82821920,0.7081736,0.9631907,-1.7711972
ced1083324,0.54262686,0.575861,-1.0831183
1d428212cb,3.231996,-0.8455371,-2.3590221
a4ee41dc64,-1.8516759,0.60499454,1.585931
12da846f8e,-1.8034714,1.2251525,0.81976616
4f1a7d1d2c,-1.1617184,0.78456473,0.65649605
d901264a08,0.50538594,0.67565143,-1.0673767
61ce1c40e5,-2.4199786,0.27884257,2.4700031
8dd7e34100,-2.2704885,0.55606353,2.2912216
6475c6d26d,-2.795365,-0.47496414,4.0338264
b681aef9aa,0.8452947,0.08464576,-0.7878417
5423cf0811,1.9247143,0.66611755,-2.679742
ace8edef1d,-0.52774787,0.21384422,0.58587915
8b3811c819,-2.3745508,1.5236533,1.0521945
e9174e5bb2,0.71237046,0.33121073,-1.1086049
0b6444627a,2.5038164,-0.26902556,-2.2226157
960ade8bfd,-1.3456787,-0.11139196,1.8580285
a8bf8239bd,0.93367696,0.3690428,-1.1880434
33680fc87e,-1.8125179,0.20750332,2.0382056
e0264b2a5f,0.11490503,0.63388896,-0.3893219
25ce655a84,-2.2728882,0.26717466,2.5569909
25f1991c36,2.6008983,-0.0040199757,-2.619085
84fcf21a64,2.1522784,-0.21297033,-2.0457187
7de5a7e4cc,0.75636584,0.98555136,-1.6243981
389a3e653c,-2.6972551,-0.060917363,3.286963
4c0329867c,-2.495675,0.44701362,2.3802905
20a5175d49,-3.0666697,1.5599513,1.6674044
2785576a5b,2.8723326,-0.33624846,-2.594806
b7299d0e70,0.8444348,0.37910992,-1.0956498
e035aa9fe3,-2.6987963,0.61813045,2.5349245
5eb31e181d,-2.6370425,-0.47377157,3.8324804
